sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
7860732,Walkers Quavers Cheese Crisp Snacks 34g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-quavers-cheese-crisp-snacks-34g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/7860732/1/640x640.jpg,Cheese Flavour Potato Snack.,set(),,161kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.HIGH,4.7,,,,,,,,,,,
7731117,KitKat Chunky Peanut Butter Milk Chocolate Bar 42g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kit-kat-chunky-peanut-butter-chocolate-bar-42g-7731117-p,95p,https://assets.sainsburys-groceries.co.uk/gol/7731117/1/640x640.jpg,Crispy wafer finger with a creamed peanut topping (19%) covered with milk chocolate (61%).,set(),42.04545454545455,222kcal,,,,,4.5,,,,,,,,,,,
8053895,Sainsbury's On the Go Free Range Egg Protein Pot Meal Snack 90g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-free-range-egg-protein-pot-meal-snack-90g,£1.30,https://assets.sainsburys-groceries.co.uk/gol/8053895/1/640x640.jpg,Free range hard boiled eggs,{'Egg'},,127kcal,NutritionLevel.MEDIUM,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.LOW,4.5,127.0,8.2,2.6,,,1.2,0.5,,0.5,12.0,0.18
8001354,Walkers Cheese & Onion Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-cheese-onion-crisps-50g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/8001354/1/640x640.jpg,Cheese & Onion Flavour Potato Crisps,set(),,230kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.MEDIUM,4.1,,,,,,,,,,,
6661440,Cadbury Wispa Chocolate Bar 36g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-wispa-bar,£1.05,https://assets.sainsburys-groceries.co.uk/gol/6661440/1/640x640.jpg,Textured Milk Chocolate Bar.,set(),,196kcal,,,,,4.7,,,,,,,,,,,
8085831,Reese's Peanut Butter Cups x2 42g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/reeses-peanut-butter-cups-x2-42g,£1.00,https://assets.sainsburys-groceries.co.uk/gol/8085831/1/640x640.jpg,Peanut Butter Crème in a Chocolate Flavour Coating,set(),,,,,,,4.7,,,,,,,,,,,
8053880,Sainsbury's Carrot & Houmous 100g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-carrot-houmous-100g,£1.30,https://assets.sainsburys-groceries.co.uk/gol/8053880/1/640x640.jpg,"Carrot with cooked chickpeas, sesame seed paste, concentrated lemon juice and garlic purée",{'Sesame'},100.0,92kcal,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.LOW,NutritionLevel.MEDIUM,4.4,92.0,5.6,0.6,2.8,2.0,6.3,3.1,,3.0,2.6,0.37
7944192,Sainsbury's On The Go Vegetable Samosas x2,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-vegetable-samosa,£1.30,https://assets.sainsburys-groceries.co.uk/gol/7944192/1/640x640.jpg,"Potato, peas and carrots flavoured with ginger and spices encased in a poppy seed pastry",{'Wheat'},50.0,121kcal,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.LOW,NutritionLevel.MEDIUM,2.9,121.0,5.8,0.8,3.3,1.5,14.1,1.4,12.7,1.5,2.6,0.23
3165515,Walkers Max Crisps Paprika 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-max-crisps-paprika-50g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/3165515/1/640x640.jpg,Punchy Paprika Flavour Ridged Potato Crisps,set(),,254kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.MEDIUM,4.7,,,,,,,,,,,
7812466,Walkers Max Flame Grilled Steak Crisps 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-max-flame-grilled-steak-50g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/7812466/1/640x640.jpg,Sizzling Flame Grilled Steak Flavour Ridged Potato Crisps,set(),,254kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.MEDIUM,4.3,,,,,,,,,,,
