sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
7922076,Red Bull Energy Drink Sugar Free 473ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/red-bull-sugarfree-473ml,2.50,https://assets.sainsburys-groceries.co.uk/gol/7922076/1/640x640.jpg,Energy drink with sweeteners,,,,,,,,4.5,,,,,,,,,,,
8170728,Monster Energy Drink Zero Sugar 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/monster-energy-zero-sugar-500ml,1.90,https://assets.sainsburys-groceries.co.uk/gol/8170728/1/640x640.jpg,"Carbonated Energy Drink with Taurine, Ginseng, L-Carnitine, Caffeine and B Vitamins with Sweeteners.",,,,,,,,4.5,,,,,,,,,,,
8167413,Shaken Udder White Chocolate Milkshake 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/shaken-udder-white-choc-milkshake-330ml,1.70,https://assets.sainsburys-groceries.co.uk/gol/8167413/1/640x640.jpg,High Temperature Pasteurised Milk Drink with White Chocolate,{'Milk'},,,,,,,4.5,,,,,,,,,,,
6478531,Lucozade Energy Drink Original 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/lucozade-energy-original-500ml,1.85,https://assets.sainsburys-groceries.co.uk/gol/6478531/1/640x640.jpg,Sparkling Glucose Drink with sugar and sweeteners,,254.0540541,94,,,,,4.6,,,,,,,,,,,
7720116,Purdey's Rejuvenate Natural Energy Drink 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/purdeys-rejuvenate-multivitamin-fruit-drink-330ml,1.70,https://assets.sainsburys-groceries.co.uk/gol/7720116/1/640x640.jpg,Carbonated Multivitamin Fruit Drink with Sweetener (Naturally Sourced Sweetener),,330,66,LOW,LOW,MEDIUM,LOW,4.6,,,,,,,,,,,
7736185,Tropicana Pure Smooth Orange Fruit Juice 300ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/tropicana-smooth-orange-300ml,1.90,https://assets.sainsburys-groceries.co.uk/gol/7736185/1/640x640.jpg,I'm 1 of Your 5 a Day!,,,61,,,,,4.6,,,,,,,,,,,
7268601,7UP Zero Sugar Lemon & Lime Bottle 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/7up-free-600ml-7268601-p-44,1.90,https://assets.sainsburys-groceries.co.uk/gol/7268601/1/640x640.jpg,Carbonated Low Calorie Lemon and Lime Flavoured Soft Drink with Sweeteners.,,250,5,LOW,LOW,LOW,LOW,4.6,,,,,,,,,,,
7794921,Lucozade Zero Pink Lemonade 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/lucozade-zero-pink-lemonade-500ml,1.85,https://assets.sainsburys-groceries.co.uk/gol/7794921/1/640x640.jpg,Sparkling sugar free lemon and red berry flavour drink with sweeteners.,,200,4,,,,,4.6,,,,,,,,,,,
3883235,Fanta Fruit Twist 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/fanta-fruit-twist-drink-500ml,1.80,https://assets.sainsburys-groceries.co.uk/gol/3883235/1/640x640.jpg,Sparkling Mixed Fruit Drink with Sugar and Sweeteners,,,48,LOW,LOW,MEDIUM,LOW,4.6,,,,,,,,,,,
7728610,Pepsi Max Cherry No Sugar Cola Bottle 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pepsi-max-cherry-600ml,1.90,https://assets.sainsburys-groceries.co.uk/gol/7728610/1/640x640.jpg,Carbonated Low Calorie Cherry Cola Flavoured Soft Drink with Sweeteners,,333.3333333,2,LOW,LOW,LOW,LOW,4.6,,,,,,,,,,,
8172531,Pepsi Max Cherry No Sugar Cola Can 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pepsi-max-cherry-no-sugar-cola-can-330ml,1.20,https://assets.sainsburys-groceries.co.uk/gol/8172531/1/640x640.jpg,Carbonated Low Calorie Cherry Cola Flavoured Soft Drink with Sweeteners,,333.3333333,2,LOW,LOW,LOW,LOW,4.6,,,,,,,,,,,
